"","bin","prop","lwr","upr","cases","midpoint","spl","method","mod","weights"
"775","(0.506,0.646]",0.266666666666667,0.0756354812296526,0.600550158643263,2.66666666666667,0.202377407641158,"2","avg","ci","equal"
"776","(0.646,1]",0.343333333333333,0.12086645303888,0.661713130268148,3.43333333333333,0.61707516020325,"2","avg","ci","equal"
"777","[0,0.385]",0.154545454545455,0.047196011956879,0.458228015690562,1.7,0.0601177393484717,"3","avg","ci","equal"
"778","(0.385,0.559]",0.18,0.0359817204136889,0.520541794869858,1.8,0.139812418175551,"3","avg","ci","equal"
"779","(0.559,0.731]",0.236666666666667,0.0632415885875417,0.571471992594339,2.36666666666667,0.208741071003772,"3","avg","ci","equal"
"780","(0.731,1]",0.463333333333333,0.207098087708552,0.741672276529487,4.63333333333333,0.629046392176693,"3","avg","ci","equal"
"781","[0,0.481]",0.139393939393939,0.0261521286039205,0.456341160033623,1.53333333333333,0.0796900539797505,"4","avg","ci","equal"
"782","(0.481,0.489]",0.223333333333333,0.0524373685239802,0.562799189178011,2.23333333333333,0.162525724497297,"4","avg","ci","equal"
"783","(0.489,0.515]",0.303333333333333,0.0936130648561424,0.632690237076758,3.03333333333333,0.171470583547024,"4","avg","ci","equal"
"784","(0.515,1]",0.403333333333333,0.147425255306843,0.717438503539565,4.03333333333333,0.588634913029478,"4","avg","ci","equal"
"785","[0,0.347]",0.0939393939393939,0.0235679562355551,0.394376128141808,1.03333333333333,0.04608643037718,"5","avg","ci","equal"
"786","(0.347,0.388]",0.12,0.0352521842158144,0.438405536778954,1.2,0.111326579972301,"5","avg","ci","equal"
"787","(0.388,0.543]",0.17,0.0628131562309344,0.480796266910307,1.7,0.173171481275426,"5","avg","ci","equal"
"788","(0.543,1]",0.323333333333333,0.108838222424713,0.64654624051533,3.23333333333333,0.607931331680305,"5","avg","ci","equal"
"789","[0,0.438]",0.0666666666666667,0.0131273547146395,0.366286337338615,0.733333333333333,0.0660637081030679,"6","avg","ci","equal"
"790","(0.438,0.605]",0.0566666666666667,0.00869181001215725,0.377601773570068,0.566666666666667,0.157457346123919,"6","avg","ci","equal"
"791","(0.605,0.751]",0.16,0.034978783830126,0.493774715024561,1.6,0.224673631560777,"6","avg","ci","equal"
"792","(0.751,1]",0.41,0.158671546974524,0.717423962238651,4.1,0.633279993539926,"6","avg","ci","equal"
"793","[0,0.274]",0.478787878787879,0.296054686382686,0.673513421893166,5.26666666666667,0.0445474550139641,"1","avg","sics","equal"
"794","(0.274,0.377]",0.483333333333333,0.27483203786589,0.701747843922928,4.83333333333333,0.116088558973703,"1","avg","sics","equal"
"795","(0.377,0.575]",0.473333333333333,0.271207133348858,0.691503695692615,4.73333333333333,0.194214084816065,"1","avg","sics","equal"
"796","(0.575,1]",0.583333333333333,0.319953017967454,0.793896736676009,5.83333333333333,0.622672980856325,"1","avg","sics","equal"
"797","[0,0.384]",0.133333333333333,0.0212285923627466,0.453260690045932,1.46666666666667,0.0521879502175967,"2","avg","sics","equal"
"798","(0.384,0.471]",0.18,0.0320012009881556,0.523284264473344,1.8,0.130288014054723,"2","avg","sics","equal"
"799","(0.471,0.781]",0.186666666666667,0.0505767438385288,0.514615988493488,1.86666666666667,0.221944820661381,"2","avg","sics","equal"
"800","(0.781,1]",0.303333333333333,0.104545993740514,0.623242248726587,3.03333333333333,0.643844756824254,"2","avg","sics","equal"
"801","[0,0.408]",0.178787878787879,0.0449263490947716,0.494902847790762,1.96666666666667,0.068563667456527,"3","avg","sics","equal"
"802","(0.408,0.483]",0.15,0.0314541265806535,0.483648244331756,1.5,0.159552542237812,"3","avg","sics","equal"
"803","(0.483,0.625]",0.206666666666667,0.058944801763964,0.534755520623484,2.06666666666667,0.236757540571958,"3","avg","sics","equal"
"804","(0.625,1]",0.496666666666667,0.217830918965991,0.776365133909207,4.96666666666667,0.645768665790673,"3","avg","sics","equal"
"805","[0,0.531]",0.151515151515152,0.037036125437574,0.463700134226456,1.66666666666667,0.0821202929103383,"4","avg","sics","equal"
"806","(0.531,0.532]",0.253333333333333,0.0642712216363683,0.592676667364708,2.53333333333333,0.166992165502676,"4","avg","sics","equal"
"807","(0.532,0.534]",0.3,0.0891248400558779,0.632739518677483,3,0.176208907684058,"4","avg","sics","equal"
"808","(0.534,1]",0.363333333333333,0.122068783897258,0.687205398231488,3.63333333333333,0.59133703509172,"4","avg","sics","equal"
"809","[0,0.314]",0.103030303030303,0.0300349060254036,0.401307853147297,1.13333333333333,0.0766568003912717,"5","avg","sics","equal"
"810","(0.314,0.439]",0.193333333333333,0.0556170884055917,0.519526002905561,1.93333333333333,0.165015234084662,"5","avg","sics","equal"
"811","(0.439,0.648]",0.166666666666667,0.0491497450682018,0.489447163921789,1.66666666666667,0.201140543789708,"5","avg","sics","equal"
"812","(0.648,1]",0.243333333333333,0.0852748920421604,0.559980171779677,2.43333333333333,0.612782110096318,"5","avg","sics","equal"
"813","[0,0.384]",0.0454545454545455,0.00418836175229566,0.345032063503529,0.5,0.0638037834406864,"6","avg","sics","equal"
"814","(0.384,0.527]",0.07,0.0151145787983568,0.389703537642429,0.7,0.17747815477247,"6","avg","sics","equal"
"815","(0.527,0.687]",0.153333333333333,0.0277960402230428,0.491330585408017,1.53333333333333,0.285770854428734,"6","avg","sics","equal"
"816","(0.687,1]",0.426666666666667,0.182074926355134,0.716845968988268,4.26666666666667,0.672096483096951,"6","avg","sics","equal"
"817","[0,0.308]",0.436363636363636,0.270196334233647,0.638009492881649,4.8,0.0367818583674334,"1","avg","silscs","equal"
"818","(0.308,0.433]",0.463333333333333,0.282544332646436,0.667002319056529,4.63333333333333,0.0914322961383013,"1","avg","silscs","equal"
"819","(0.433,0.7]",0.503333333333333,0.284808742514003,0.719409868679985,5.03333333333333,0.170920823386833,"1","avg","silscs","equal"
"820","(0.7,1]",0.62,0.33538558030697,0.829607189750512,6.2,0.616270385615965,"1","avg","silscs","equal"
"821","[0,0.228]",0.0636363636363636,0.0134393614332872,0.361703012476396,0.7,0.037609835102727,"2","avg","silscs","equal"
"822","(0.228,0.359]",0.113333333333333,0.0329088656958744,0.431582356538998,1.13333333333333,0.092910786621689,"2","avg","silscs","equal"
"823","(0.359,0.571]",0.0866666666666667,0.0203651910648032,0.407337399190243,0.866666666666667,0.145694157177852,"2","avg","silscs","equal"
"824","(0.571,1]",0.546666666666667,0.231949074350034,0.833026500499721,5.46666666666667,0.59039320565889,"2","avg","silscs","equal"
"825","[0,0.226]",0.160606060606061,0.036261193187739,0.476845589441452,1.76666666666667,0.0440957416124393,"3","avg","silscs","equal"
"826","(0.226,0.478]",0.19,0.0539606033627305,0.516407858511832,1.9,0.123202589512955,"3","avg","silscs","equal"
"827","(0.478,0.782]",0.24,0.0819345416672045,0.558449292415305,2.4,0.236444169268213,"3","avg","silscs","equal"
"828","(0.782,1]",0.443333333333333,0.166835115919402,0.754103550331518,4.43333333333333,0.657337321367698,"3","avg","silscs","equal"
"829","[0,0.299]",0.175757575757576,0.0401346652301168,0.495140922342615,1.93333333333333,0.04063274799662,"4","avg","silscs","equal"
"830","(0.299,0.411]",0.103333333333333,0.0153292170775598,0.435700605963143,1.03333333333333,0.0990712638712266,"4","avg","silscs","equal"
"831","(0.411,0.665]",0.346666666666667,0.121522561031542,0.66629582126968,3.46666666666667,0.165485151072443,"4","avg","silscs","equal"
"832","(0.665,1]",0.44,0.164266079951367,0.752163000894053,4.4,0.607046635197836,"4","avg","silscs","equal"
"833","[0,0.382]",0.0878787878787879,0.0218105020373706,0.3876988651769,0.966666666666667,0.0454646440518003,"5","avg","silscs","equal"
"834","(0.382,0.515]",0.113333333333333,0.0307978349037859,0.433429776543177,1.13333333333333,0.115378385207796,"5","avg","silscs","equal"
"835","(0.515,0.694]",0.183333333333333,0.0529652173166067,0.508939214006412,1.83333333333333,0.189941116706276,"5","avg","silscs","equal"
"836","(0.694,1]",0.323333333333333,0.121816818999021,0.633166543835065,3.23333333333333,0.620027375550281,"5","avg","silscs","equal"
"837","[0,0.474]",0.0666666666666667,0.00940313042340334,0.370083534205518,0.733333333333333,0.0604253203418293,"6","avg","silscs","equal"
"838","(0.474,0.61]",0.166666666666667,0.0273195402941088,0.510141639990437,1.66666666666667,0.15438146475892,"6","avg","silscs","equal"
"839","(0.61,0.823]",0.08,0.012996409803931,0.405557835010154,0.8,0.265809900367595,"6","avg","silscs","equal"
"840","(0.823,1]",0.38,0.162600388264388,0.671303828623856,3.8,0.671853755950504,"6","avg","silscs","equal"
"841","[0,0.374]",0.493766574467071,0.301077016239043,0.689809776860426,5.43143231913778,0.0430588923548272,"1","avg","cilsmrsbl","tuned"
"842","(0.374,0.423]",0.419443423099593,0.251087668901963,0.636932933679105,4.19443423099593,0.102588993624556,"1","avg","cilsmrsbl","tuned"
"843","(0.423,0.509]",0.458451937385715,0.260485256020833,0.680849403896776,4.58451937385715,0.160652311914009,"1","avg","cilsmrsbl","tuned"
"844","(0.509,1]",0.645628074267581,0.36973609433604,0.830423929066395,6.45628074267581,0.60112221064428,"1","avg","cilsmrsbl","tuned"
"845","[0,0.403]",0.0426474874104583,0.00671793275696734,0.338441755592791,0.469122361515041,0.0442267053769467,"2","avg","cilsmrsbl","tuned"
"846","(0.403,0.5]",0.159263291545488,0.0262943108693479,0.500759173497538,1.59263291545488,0.107362880014592,"2","avg","cilsmrsbl","tuned"
"847","(0.5,0.617]",0.232923532474652,0.0652603514210535,0.565127986965359,2.32923532474652,0.177645323732536,"2","avg","cilsmrsbl","tuned"
"848","(0.617,1]",0.377567606495023,0.134825163088173,0.694428021223071,3.77567606495023,0.61450914909489,"2","avg","cilsmrsbl","tuned"
"849","[0,0.411]",0.165901308814317,0.0319595865025344,0.488450397245995,1.82491439695749,0.0495657347015548,"3","avg","cilsmrsbl","tuned"
"850","(0.411,0.497]",0.184227226307282,0.0411132711721935,0.521174326021326,1.84227226307282,0.117817996169083,"3","avg","cilsmrsbl","tuned"
"851","(0.497,0.677]",0.295578761112747,0.116259622817298,0.599382189247565,2.95578761112747,0.188136508440017,"3","avg","cilsmrsbl","tuned"
"852","(0.677,1]",0.387702572884222,0.143358984677971,0.700916613536483,3.87702572884222,0.619884246972489,"3","avg","cilsmrsbl","tuned"
"853","[0,0.47]",0.181818181818182,0.0532503259565756,0.490167738916837,2,0.0707333157289625,"4","avg","cilsmrsbl","tuned"
"854","(0.47,0.473]",0.225186246011414,0.054821223706445,0.563292647764578,2.25186246011414,0.146689546292227,"4","avg","cilsmrsbl","tuned"
"855","(0.473,0.665]",0.29592645633904,0.0718037705853007,0.642696319924531,2.9592645633904,0.188199546458767,"4","avg","cilsmrsbl","tuned"
"856","(0.665,1]",0.362220630982879,0.115605396343369,0.692103373185578,3.62220630982879,0.612243315895503,"4","avg","cilsmrsbl","tuned"
"857","[0,0.393]",0.144703970850089,0.0535015224980303,0.437873854897791,1.59174367935098,0.0532151483472448,"5","avg","cilsmrsbl","tuned"
"858","(0.393,0.49]",0.105810229528038,0.0200290569941523,0.434262180856402,1.05810229528038,0.127815030408212,"5","avg","cilsmrsbl","tuned"
"859","(0.49,0.669]",0.162599671575682,0.0435684345801829,0.489510238394082,1.62599671575682,0.18913602534292,"5","avg","cilsmrsbl","tuned"
"860","(0.669,1]",0.289082397627848,0.103537454189123,0.60537011748895,2.89082397627848,0.614536143281953,"5","avg","cilsmrsbl","tuned"
"861","[0,0.391]",0.0423434635315491,0.00875685069372219,0.335904260692262,0.46577809884704,0.0595054536353061,"6","avg","cilsmrsbl","tuned"
"862","(0.391,0.471]",0.0566856343924618,0.00456667386651575,0.382238920357873,0.566856343924618,0.139027420974846,"6","avg","cilsmrsbl","tuned"
"863","(0.471,0.697]",0.191519453518338,0.0447981478464773,0.528039126721259,1.91519453518338,0.2139633980831,"6","avg","cilsmrsbl","tuned"
"864","(0.697,1]",0.405217102204496,0.167151752626803,0.70247983522883,4.05217102204496,0.634441430743561,"6","avg","cilsmrsbl","tuned"
"865","[0,0.374]",0.492020859823108,0.300719839457322,0.68766259422652,5.41222945805419,0.041980086724051,"1","avgll","cilsmrsbl","tuned"
"866","(0.374,0.423]",0.419069817075489,0.251202260609711,0.636359052505601,4.19069817075489,0.100511126535228,"1","avgll","cilsmrsbl","tuned"
"867","(0.423,0.509]",0.456514232614743,0.260601759068824,0.678058803039959,4.56514232614743,0.159185285087033,"1","avgll","cilsmrsbl","tuned"
"868","(0.509,1]",0.649859671171016,0.370904363018075,0.835026579674767,6.49859671171016,0.600654245275856,"1","avgll","cilsmrsbl","tuned"
"869","[0,0.403]",0.041277215430238,0.00620053833602274,0.336990962288062,0.454049369732618,0.0436966673787227,"2","avgll","cilsmrsbl","tuned"
"870","(0.403,0.5]",0.163785189080215,0.0272025846406436,0.506053678768435,1.63785189080215,0.106504305363764,"2","avgll","cilsmrsbl","tuned"
"871","(0.5,0.617]",0.234774072126559,0.0663042144071297,0.566630956306211,2.34774072126559,0.17870021558219,"2","avgll","cilsmrsbl","tuned"
"872","(0.617,1]",0.372702468486631,0.132068181673162,0.69044135534966,3.72702468486631,0.615892577597149,"2","avgll","cilsmrsbl","tuned"
"873","[0,0.411]",0.166666666666667,0.0310352098899533,0.490321419677373,1.83333333333333,0.0503161904714681,"3","avgll","cilsmrsbl","tuned"
"874","(0.411,0.497]",0.188135449482371,0.0420508533243527,0.525649883644047,1.88135449482371,0.119242081398572,"3","avgll","cilsmrsbl","tuned"
"875","(0.497,0.677]",0.289212927308407,0.116773350429022,0.59007622071074,2.89212927308407,0.188982580575089,"3","avgll","cilsmrsbl","tuned"
"876","(0.677,1]",0.389318289875889,0.144378002874021,0.702141662271447,3.89318289875889,0.620056689647985,"3","avgll","cilsmrsbl","tuned"
"877","[0,0.47]",0.183237089641547,0.0539058234157584,0.491530157397723,2.01560798605702,0.0708697965437131,"4","avgll","cilsmrsbl","tuned"
"878","(0.47,0.473]",0.223095343023199,0.0539169051806568,0.561316458784679,2.23095343023199,0.14706810832819,"4","avgll","cilsmrsbl","tuned"
"879","(0.473,0.665]",0.296181670349684,0.0720430199781613,0.642835989236561,2.96181670349684,0.188509487846515,"4","avgll","cilsmrsbl","tuned"
"880","(0.665,1]",0.362495521354748,0.115773960429182,0.692311897084308,3.62495521354748,0.612311176062038,"4","avgll","cilsmrsbl","tuned"
"881","[0,0.393]",0.143773071851355,0.0529992998760098,0.437030572131831,1.5815037903649,0.0520556445858516,"5","avgll","cilsmrsbl","tuned"
"882","(0.393,0.49]",0.108882196223862,0.0200473073334599,0.438418490458499,1.08882196223862,0.124587145553775,"5","avgll","cilsmrsbl","tuned"
"883","(0.49,0.669]",0.167701669342347,0.0465465747892099,0.493669692245674,1.67701669342347,0.184132154895481,"5","avgll","cilsmrsbl","tuned"
"884","(0.669,1]",0.281932422063967,0.0989077642475793,0.600121962480641,2.81932422063967,0.611600653927557,"5","avgll","cilsmrsbl","tuned"
"885","[0,0.391]",0.0449204031030071,0.00981662197476026,0.338511746736759,0.494124434133079,0.0615616292810314,"6","avgll","cilsmrsbl","tuned"
"886","(0.391,0.471]",0.0576899575141852,0.00336359841626193,0.384903655392493,0.576899575141852,0.140278757070094,"6","avgll","cilsmrsbl","tuned"
"887","(0.471,0.697]",0.177956389344279,0.0409629995739833,0.513314198220062,1.77956389344279,0.204102013578622,"6","avgll","cilsmrsbl","tuned"
"888","(0.697,1]",0.414941209728228,0.173103276767871,0.710059557067532,4.14941209728228,0.625384885789559,"6","avgll","cilsmrsbl","tuned"
"889","[0,0.374]",0.493311267652321,0.300633688956599,0.689594535715822,5.42642394417553,0.0427784407426778,"1","avgtrf","cilsmrsbl","tuned"
"890","(0.374,0.423]",0.420002110390169,0.251489364443306,0.637334347982086,4.20002110390169,0.101868579002356,"1","avgtrf","cilsmrsbl","tuned"
"891","(0.423,0.509]",0.456853008573122,0.259909136565914,0.67917582746807,4.56853008573122,0.160239387454178,"1","avgtrf","cilsmrsbl","tuned"
"892","(0.509,1]",0.647169153285823,0.37084592260388,0.831429501589236,6.47169153285823,0.6011492491945,"1","avgtrf","cilsmrsbl","tuned"
"893","[0,0.403]",0.0451683475234553,0.00765968856910846,0.341120270087036,0.496851822758008,0.0451696599660632,"2","avgtrf","cilsmrsbl","tuned"
"894","(0.403,0.5]",0.150944453172598,0.0246278188562791,0.491013982982356,1.50944453172598,0.108878426616314,"2","avgtrf","cilsmrsbl","tuned"
"895","(0.5,0.617]",0.229709046908213,0.0634036407267539,0.562557789036363,2.29709046908213,0.175739625059701,"2","avgtrf","cilsmrsbl","tuned"
"896","(0.617,1]",0.386327984310055,0.139788084760209,0.701610938574355,3.86327984310055,0.612030858409449,"2","avgtrf","cilsmrsbl","tuned"
"897","[0,0.411]",0.166666666666667,0.0301659238058297,0.491087644016193,1.83333333333333,0.0507283542174885,"3","avgtrf","cilsmrsbl","tuned"
"898","(0.411,0.497]",0.192651082328597,0.0433654209563542,0.530602731562783,1.92651082328597,0.11995103491703,"3","avgtrf","cilsmrsbl","tuned"
"899","(0.497,0.677]",0.28388292417358,0.116166769103378,0.58333920167172,2.8388292417358,0.189634056833935,"3","avgtrf","cilsmrsbl","tuned"
"900","(0.677,1]",0.39013266016449,0.144947988050903,0.702711647448329,3.9013266016449,0.620411376134393,"3","avgtrf","cilsmrsbl","tuned"
"901","[0,0.47]",0.187558054052615,0.0537600261934219,0.497495884589548,2.06313859457877,0.0734424088356082,"4","avgtrf","cilsmrsbl","tuned"
"902","(0.47,0.473]",0.222810234236872,0.0552268870232798,0.559838004376303,2.22810234236872,0.151420603131639,"4","avgtrf","cilsmrsbl","tuned"
"903","(0.473,0.665]",0.3,0.073630562730351,0.646531928339363,3,0.193171861134047,"4","avgtrf","cilsmrsbl","tuned"
"904","(0.665,1]",0.354209239638584,0.110441265259737,0.686059893907089,3.54209239638584,0.615193666838017,"4","avgtrf","cilsmrsbl","tuned"
"905","[0,0.393]",0.144477729308132,0.0533794645512859,0.437668907214384,1.58925502238945,0.0538561018560267,"5","avgtrf","cilsmrsbl","tuned"
"906","(0.393,0.49]",0.106556826616499,0.0216632318855847,0.43367169317563,1.06556826616499,0.130699620144724,"5","avgtrf","cilsmrsbl","tuned"
"907","(0.49,0.669]",0.159164018209017,0.041243123098877,0.486998912608195,1.59164018209017,0.194067490779501,"5","avgtrf","cilsmrsbl","tuned"
"908","(0.669,1]",0.292020319602206,0.104446689823698,0.608411340081416,2.92020319602206,0.617223972490803,"5","avgtrf","cilsmrsbl","tuned"
"909","[0,0.391]",0.0424986560873477,0.00882067392632256,0.336061292866371,0.467485216960825,0.0624504186394532,"6","avgtrf","cilsmrsbl","tuned"
"910","(0.391,0.471]",0.06294589021848,0.0050674782166216,0.390337533706266,0.629458902184799,0.145106618887299,"6","avgtrf","cilsmrsbl","tuned"
"911","(0.471,0.697]",0.188636046456566,0.0437089514687838,0.525161025900278,1.88636046456566,0.215140738638541,"6","avgtrf","cilsmrsbl","tuned"
"912","(0.697,1]",0.401669541628871,0.165023104939148,0.699620238803136,4.01669541628871,0.632484538390695,"6","avgtrf","cilsmrsbl","tuned"
"913","[0,0.349]",0.419213988468495,0.263439225350509,0.620703144596414,4.61135387315345,0.0375795502701178,"1","avg","cils","tuned"
"914","(0.349,0.428]",0.461135387315345,0.262515218582654,0.683008306521836,4.61135387315345,0.0954103885994411,"1","avg","cils","tuned"
"915","(0.428,0.741]",0.493400805756886,0.289030373520016,0.70227347734406,4.93400805756886,0.162964351258902,"1","avg","cils","tuned"
"916","(0.741,1]",0.650995086279091,0.366016156014472,0.842276064886717,6.50995086279091,0.605133512929578,"1","avg","cils","tuned"
"917","[0,0.268]",0.0741488330729348,0.0205985890552612,0.369859772899412,0.815637163802283,0.0335797241968246,"2","avg","cils","tuned"
"918","(0.268,0.343]",0.120205900572877,0.034389639606086,0.43941292938583,1.20205900572877,0.0829269186014039,"2","avg","cils","tuned"
"919","(0.343,0.502]",0.0703242638990011,0.0113514558694265,0.39343806028646,0.70324263899001,0.140674312202629,"2","avg","cils","tuned"
"920","(0.502,1]",0.544572785814561,0.230165735431596,0.831878786886987,5.44572785814561,0.591327117798049,"2","avg","cils","tuned"
"921","[0,0.429]",0.157455669126101,0.0325759770593856,0.476318001134656,1.73201236038711,0.0408059582848355,"3","avg","cils","tuned"
"922","(0.429,0.552]",0.214564347380315,0.0502503093971373,0.554349499996375,2.14564347380315,0.111162079071269,"3","avg","cils","tuned"
"923","(0.552,0.809]",0.212234416580974,0.0914367851977486,0.510801286615554,2.12234416580974,0.212170342900781,"3","avg","cils","tuned"
"924","(0.809,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.641814222114348,"3","avg","cils","tuned"
"925","[0,0.399]",0.134924219698801,0.0243077044079553,0.453253915538876,1.48416641668681,0.0417423086648034,"4","avg","cils","tuned"
"926","(0.399,0.495]",0.138083408327292,0.0228106483280012,0.475236909066228,1.38083408327292,0.0992455302101846,"4","avg","cils","tuned"
"927","(0.495,0.72]",0.336124912507049,0.112811538634263,0.660106752005819,3.36124912507049,0.168857657388797,"4","avg","cils","tuned"
"928","(0.72,1]",0.460708370830312,0.18493221536297,0.760510316595181,4.60708370830312,0.611354435843416,"4","avg","cils","tuned"
"929","[0,0.419]",0.106018827568943,0.031693124141898,0.403902418971225,1.16620710325837,0.0392120229813279,"5","avg","cils","tuned"
"930","(0.419,0.54]",0.116666666666667,0.0313819615495936,0.437343867454683,1.16666666666667,0.113079825185611,"5","avg","cils","tuned"
"931","(0.54,0.722]",0.166620710325837,0.043179393504931,0.495303517191597,1.66620710325837,0.194246138002313,"5","avg","cils","tuned"
"932","(0.722,1]",0.316758579348325,0.114449699533541,0.631742965308633,3.16758579348325,0.62037833579803,"5","avg","cils","tuned"
"933","[0,0.38]",0.0473802167561736,0.010084986741787,0.341760722449504,0.521182384317909,0.0551181785843346,"6","avg","cils","tuned"
"934","(0.38,0.527]",0.133826935996521,0.0237210239621977,0.469130256379147,1.33826935996521,0.137987219748796,"6","avg","cils","tuned"
"935","(0.527,0.756]",0.176305920547489,0.0273961737661833,0.523354100710234,1.76305920547489,0.229477217053848,"6","avg","cils","tuned"
"936","(0.756,1]",0.337748905024199,0.13094242227631,0.644636640858597,3.37748905024199,0.646608175889387,"6","avg","cils","tuned"
"937","[0,0.349]",0.41826308130843,0.262830196745601,0.619927943882976,4.60089389439273,0.0368766982876604,"1","avgll","cils","tuned"
"938","(0.349,0.428]",0.460089389439273,0.261042575258445,0.683032385205191,4.60089389439273,0.0934197774649435,"1","avgll","cils","tuned"
"939","(0.428,0.741]",0.497528484200642,0.292944124666341,0.704089518963585,4.97528484200642,0.158705107838495,"1","avgll","cils","tuned"
"940","(0.741,1]",0.648959403587478,0.363848170021051,0.841714252183391,6.48959403587478,0.602162028661211,"1","avgll","cils","tuned"
"941","[0,0.268]",0.0736922169506918,0.02047541705442,0.369324823144995,0.810614386457609,0.0335427137659058,"2","avgll","cils","tuned"
"942","(0.268,0.343]",0.121210456041811,0.034946200650877,0.440260935205322,1.21210456041811,0.0829281587699668,"2","avgll","cils","tuned"
"943","(0.343,0.502]",0.0701246690452237,0.0112491379257345,0.39326091247481,0.701246690452237,0.140813816832058,"2","avgll","cils","tuned"
"944","(0.502,1]",0.544270102933871,0.229907943226975,0.831712878085558,5.44270102933871,0.591428371827997,"2","avgll","cils","tuned"
"945","[0,0.429]",0.158430521945382,0.0328421570347231,0.477437216615755,1.7427357413992,0.0410107632836063,"3","avgll","cils","tuned"
"946","(0.429,0.552]",0.212752884119251,0.0497668931257211,0.552325694585458,2.12752884119251,0.111532518403198,"3","avgll","cils","tuned"
"947","(0.552,0.809]",0.212973541740829,0.091586381144027,0.511673014835786,2.12973541740829,0.21261298552144,"3","avgll","cils","tuned"
"948","(0.809,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.642091230401848,"3","avgll","cils","tuned"
"949","[0,0.399]",0.134953714358966,0.0243175225881756,0.45328668035601,1.48449085794863,0.0417535165265568,"4","avgll","cils","tuned"
"950","(0.399,0.495]",0.137986075948744,0.0228068607989939,0.475108082363399,1.37986075948744,0.0992689602474217,"4","avgll","cils","tuned"
"951","(0.495,0.72]",0.336238466948687,0.11286613491661,0.660209833059668,3.36238466948687,0.16887104004125,"4","avgll","cils","tuned"
"952","(0.72,1]",0.460659704641039,0.184890554102371,0.760484057081542,4.60659704641039,0.611355596320386,"4","avgll","cils","tuned"
"953","[0,0.419]",0.106060606060606,0.0317198820606111,0.403936477728907,1.16666666666667,0.0392033989756348,"5","avgll","cils","tuned"
"954","(0.419,0.54]",0.116666666666667,0.0313819615495936,0.437343867454683,1.16666666666667,0.113094156449689,"5","avgll","cils","tuned"
"955","(0.54,0.722]",0.166666666666667,0.0431471161190094,0.495398878551085,1.66666666666667,0.194271215155113,"5","avgll","cils","tuned"
"956","(0.722,1]",0.316666666666667,0.114411529313725,0.631654400649574,3.16666666666667,0.620380457681059,"5","avgll","cils","tuned"
"957","[0,0.38]",0.047518712985196,0.0100884891305916,0.341955520637097,0.522705842837156,0.0547578888433627,"6","avgll","cils","tuned"
"958","(0.38,0.527]",0.131668001008116,0.0226297609721867,0.467239727317377,1.31668001008116,0.137030035391143,"6","avgll","cils","tuned"
"959","(0.527,0.756]",0.175302625979249,0.0276463705583637,0.52182523002178,1.75302625979249,0.226282175210473,"6","avgll","cils","tuned"
"960","(0.756,1]",0.34075878872892,0.132875760069166,0.646874542025251,3.4075878872892,0.644010028662693,"6","avgll","cils","tuned"
"961","[0,0.349]",0.418289635607561,0.262847204008174,0.619949591539546,4.60118599168317,0.0381897387424134,"1","avgtrf","cils","tuned"
"962","(0.349,0.428]",0.460118599168317,0.265536076539388,0.678606258465216,4.60118599168317,0.0981284830070959,"1","avgtrf","cils","tuned"
"963","(0.428,0.741]",0.488683528109506,0.283248982717641,0.701649261144871,4.88683528109506,0.16769728148168,"1","avgtrf","cils","tuned"
"964","(0.741,1]",0.657745940220526,0.372043533720301,0.845580428902891,6.57745940220526,0.607758537216998,"1","avgtrf","cils","tuned"
"965","[0,0.268]",0.075889217771092,0.0215460474183688,0.371439290133198,0.834781395482012,0.03360274172489,"2","avgtrf","cils","tuned"
"966","(0.268,0.343]",0.116377054236931,0.0324734843638942,0.436000726377614,1.16377054236931,0.0827427697108736,"2","avgtrf","cils","tuned"
"967","(0.343,0.502]",0.0719397048524816,0.0117742206666968,0.395188465486331,0.719397048524816,0.139498402422941,"2","avgtrf","cils","tuned"
"968","(0.502,1]",0.544871768029053,0.23042037581311,0.832042667251619,5.44871768029053,0.590358374436957,"2","avgtrf","cils","tuned"
"969","[0,0.429]",0.155171273276858,0.0321059843956679,0.473551526988866,1.70688400604544,0.0401069119327802,"3","avgtrf","cils","tuned"
"970","(0.429,0.552]",0.218967399093184,0.0510833809845769,0.559596138406631,2.18967399093184,0.109900765228041,"3","avgtrf","cils","tuned"
"971","(0.552,0.809]",0.210344200302272,0.0911987115706266,0.508434986910767,2.10344200302272,0.210540638097919,"3","avgtrf","cils","tuned"
"972","(0.809,1]",0.45,0.168418958436457,0.761798739669289,4.5,0.640746784802658,"3","avgtrf","cils","tuned"
"973","[0,0.399]",0.137990907013904,0.0250963858030027,0.456755760661386,1.51789997715294,0.0420253128354019,"4","avgtrf","cils","tuned"
"974","(0.399,0.495]",0.142279916307867,0.0233572819897911,0.480482180128172,1.42279916307867,0.0997682231963423,"4","avgtrf","cils","tuned"
"975","(0.495,0.72]",0.330035938519676,0.109263536864452,0.655200546708254,3.30035938519676,0.169354562167432,"4","avgtrf","cils","tuned"
"976","(0.72,1]",0.459227480790496,0.183664482121699,0.759711251519839,4.59227480790496,0.611611651806492,"4","avgtrf","cils","tuned"
"977","[0,0.419]",0.102127992991998,0.0293996915551167,0.400552263088315,1.12340792291198,0.0407633473864155,"5","avgtrf","cils","tuned"
